id,category,sender_type,email,reply,urgency,sentiment,style,word_count_email,word_count_reply
b4d31303-d260-4d3e-bd0b-771af591a416,Technical Issue,candidate,"Hello Support Team,

I recently completed the online cognitive ability test as part of the application process for the Junior Analyst program. Overall, the interface was very smooth and the instructions were clear, which I appreciated.

However, I noticed a small technical glitch toward the end of the 'Spatial Reasoning' section. On question 14, the image failed to load, leaving a blank white square. I waited for about 30 seconds for it to render, but it never did. I ended up guessing the answer just to move forward and complete the test within the time limit. 

I don't believe this will significantly impact my overall score, but I wanted to bring it to your attention so your technical team can fix it for future candidates. I'm still very happy with the process so far and look forward to hearing about the next steps!","Hi Elena,

Thank you so much for taking the time to let us know about this! We really appreciate your positive feedback on the overall interface and your proactive approach in reporting the image loading error on question 14.

I have passed this information along to our UX and Technical teams so they can investigate the asset path for that specific question and resolve the glitch. Regarding your score: please don't worry. We have flagged your profile, and our recruiters will ensure that the missing image is taken into account when reviewing your results so that you aren't penalized for a technical error.

We will be in touch soon regarding the next stages of the application!",low,positive,long,143,116
7d049a83-ac27-4b17-9310-44ec80f8eea5,Technical Issue,candidate,"Dear Hiring Manager,

I am currently in the process of uploading my portfolio and supporting documents to the candidate portal for the Creative Director opening. While the portal works fine for PDF uploads, I am having a recurring issue with the 'Portfolio Link' field.

Every time I enter my personal website URL and click 'Save', the system triggers a validation error stating 'Invalid URL format', even though the link is a standard HTTPS address and works perfectly in every browser. I have tried removing the 'https://' prefix and tried using a different browser (switching from Chrome to Firefox), but the error persists. 

I am a bit concerned because the application deadline is tomorrow at midnight, and the portfolio is the most critical part of my application. Is there an alternative way I can submit my portfolio, such as emailing it directly to you, or is there a specific format the portal requires that isn't listed in the instructions?","Dear Adrian,

Thank you for bringing this to our attention. We apologize for the technical difficulties you're experiencing with the portfolio field in our portal.

It sounds like our validation script might be overly restrictive with certain domain extensions. To ensure you meet the deadline, please feel free to reply to this email with your portfolio link and any additional documents you were unable to upload. I will manually attach them to your candidate profile on the backend so that the hiring committee has full access to your work.

I have also alerted our IT team to look into the URL validation error to prevent this from happening to others. Thank you for your patience!",medium,mixed,long,158,115
89fc53e8-b06c-47b1-a0a2-aa8fbc9ae8f8,Technical Issue,candidate,"Hi Team,

I'm reaching out because I'm having some trouble accessing the pre-boarding portal (EmployeeHub) that was sent to me after I accepted the offer for the Marketing Manager role. 

When I click the activation link in the welcome email, I get a '403 Forbidden' error page. I've tried clearing my cookies and using an incognito window, but the result is the same. I'm worried that I might miss the deadline for submitting my tax documentation and direct deposit information, as the email mentioned these need to be completed by Friday the 12th.

Could you please reset my activation link or let me know if there is a different way to access the portal? I want to make sure everything is in order before my start date on the 20th.","Hi Sarah,

Congratulations again on joining the team! We're excited to have you start on the 20th.

I'm sorry to hear the EmployeeHub link is giving you a 403 error. This usually happens if the invitation link expires too quickly or if there's a permission sync issue during the account creation process. 

I have just triggered a password reset and a new invitation link, which should arrive in your inbox within the next few minutes. Please try using this new link. If you still encounter the 'Forbidden' error, let me know immediately, and I will send you the tax and direct deposit forms as PDFs so you can sign them manually and email them back to me.

Looking forward to seeing you soon!",medium,neutral,long,130,123
58ceca96-7327-413a-8cd0-d04e2136f7d1,Complaint,employee,"Hi HR, I noticed a discrepancy in my last paycheck. I think I was underpaid for my overtime hours last week, but I'm not sure how the calculation was done. Can you fix this?","Hello, I would be happy to look into this for you. To ensure I review the correct records, could you please provide your employee ID number and the specific dates of the overtime hours you are referring to? Once I have those details, I'll compare them against our payroll logs and get back to you with a resolution.",high,neutral,missing_info,34,58
60c84302-f6f7-42c8-bd06-7326dfacd3be,Complaint,employee,"Hey IT Support, my laptop is completely dead and won't turn on. I have a huge presentation tomorrow and I can't access my files! This is incredibly frustrating as I've had three hardware issues this month.","I am very sorry to hear about the trouble with your laptop, especially with such an important presentation tomorrow. I want to get this resolved immediately. Could you please send over your device's asset tag number (usually found on the bottom sticker) and let me know if you are using a docking station? I will check if we have a loaner available for you right now.",critical,negative,missing_info,36,66
2e6b9749-93a0-46fc-9c12-1368baa0edff,Complaint,employee,"Hi Facilities, I'm writing to report a leak in the ceiling of the breakroom. It's not a huge drip yet, but it's definitely getting worse. Thanks for your help!","Thank you for bringing this to our attention! We want to get that patched up before it becomes a bigger problem. Could you please specify which breakroom you are referring to (e.g., 3rd floor East or 5th floor West) and approximately where in the room the leak is located? I'll send a maintenance technician over as soon as I have the location.",low,positive,missing_info,29,62
f29854d3-2fc9-4b0e-b884-c2dec26ef1fa,Complaint,employee,"Team, I submitted my request for reimbursement for the client dinner last month, but I haven't seen the funds in my account yet. I'm generally happy with the new expense system, but the processing time seems a bit slow this time around.",Thank you for your patience and for your feedback on the new system. I'd like to track down your reimbursement status. Could you please provide the expense report ID or the date you submitted the request? I will check with the finance team to see where it is in the approval pipeline.,medium,mixed,missing_info,42,52
72d654ad-b019-45a2-a5a5-0d4904a8c926,Complaint,employee,"Hello, I'm trying to access the shared project folder for the Q4 Marketing campaign, but I keep getting an 'Access Denied' error. I need these files to finish the slide deck.","I can certainly help you get access to those files. To make sure I grant the correct permissions, could you please send me the exact name or link of the folder you are trying to access? Also, let me know if you are using your standard corporate login or a guest account. I'll get you sorted as soon as I hear back.",medium,neutral,missing_info,31,62
78556f8d-0384-4231-ac6b-776ff240cf4e,Billing,employee,"Hi Billing Team, I was looking at the statement from October and something seems off with the charges for the CloudScale license. Can you check it?","Hello, thank you for reaching out. I would be happy to investigate the October statement for your CloudScale license. To ensure I am looking at the correct line items, could you please specify which charge appears incorrect or provide the invoice number? Once I have those details, I'll perform a full audit of the billing cycle for you.",low,neutral,ambiguous,26,58
9f215ab3-2de9-44d4-b214-cc5eee0285d1,Billing,employee,URGENT: The payment didn't go through for the Q3 software renewal. I don't know why it's happening and we need this fixed right now or we're going to lose access.,"I understand the urgency and I'm sorry for the stress this is causing. I have prioritized your account for immediate review. To resolve this quickly, could you let me know if you received a specific error code during the transaction, or if the payment was declined by your bank? In the meantime, I have placed a temporary 7-day grace period on your account to ensure your access remains uninterrupted while we fix the payment issue.",critical,negative,ambiguous,30,75
68cdb02d-7635-460b-a9ad-f8a59ac80959,Billing,employee,"Hey there, I think I'm being double charged for the Pro Plan but I'm not entirely sure. Also, I might want to change my payment method eventually. Thanks!","Hi there! I can certainly help you clear this up. I'll review your recent transaction history to see if there are any duplicate charges for the Pro Plan; if I find any, I will issue a refund immediately. Regarding your payment method, whenever you're ready, you can update your details in the 'Billing Settings' section of your dashboard, or I can send you a secure link to do so. I'll get back to you shortly regarding the double charge.",medium,positive,ambiguous,28,79
e73b6761-2207-4586-833a-ce42882916f3,Billing,employee,Regarding ticket #88219—the credit that was supposed to be applied to the November bill isn't showing up as expected. I'm not sure if it's a delay or a mistake.,"Thank you for following up on ticket #88219. I've checked the logs for your November billing cycle, and it appears the credit was approved but not yet synchronized with the final invoice. I have manually applied the credit to your account now, and you should see the adjusted balance reflected in your portal within 24 hours. I apologize for the confusion.",high,mixed,ambiguous,29,61
6361232f-0b6a-444a-8e22-7714eed2fbcc,Billing,employee,"Hi, I have a question about the taxes on my last three invoices. It looks different than before.","Hello, I'd be happy to help clarify the tax calculations on your recent invoices. Because tax rates can vary based on updated regional laws or changes in the registered business address, could you please confirm if your company's billing address has changed recently? Once confirmed, I can compare the last three invoices against your previous ones and provide a detailed breakdown of the difference.",low,neutral,ambiguous,18,64
c075e615-c72a-4fab-a7a3-fe5c5733476d,Logistics,employee,"Dear Logistics Team,

I am writing to notify you that Shipment #EXP-99201 (Industrial Turbines) has arrived at our warehouse in good condition. The unloading process was seamless, and the documentation is complete. Thank you for the coordination on this high-value delivery.

Best regards,

Marcus Thorne
Warehouse Manager, North Hub","Dear Mr. Thorne,

Thank you for confirming the safe arrival of Shipment #EXP-99201. We are pleased to hear that the industrial turbines were delivered in good condition and that the unloading process met your expectations.

We appreciate your feedback and the efficiency of your team at the North Hub. Please do not hesitate to reach out if you require any further assistance with upcoming deliveries.

Sincerely,

Sarah Jenkins
Logistics Coordinator",low,positive,formal,49,70
6241d2e5-4a9a-4613-984d-031070454169,Logistics,employee,"To the Logistics Department,

We have just been notified that Order #LOG-4452, containing the precision sensors for the Q3 project, is currently stalled at the customs border in Rotterdam. This delay is completely unacceptable as the installation team is scheduled to arrive on-site this Friday. If these parts are not cleared by Wednesday, we will face significant contractual penalties.

Please provide an immediate status update and a recovery plan.

Regards,

Elena Rodriguez
Project Lead, Engineering","Dear Ms. Rodriguez,

I sincerely apologize for the delay regarding Order #LOG-4452 and the resulting pressure this places on your project timeline. 

I have contacted our customs broker in Rotterdam to expedite the clearance process. It appears there was a discrepancy in the Harmonized System (HS) code documentation, which we are correcting as of this hour. We are pushing for a priority release and expect the sensors to be cleared by Tuesday evening. We will arrange for an express courier to transport the parts directly to your site immediately upon release to ensure they arrive before Wednesday.

I will provide you with hourly updates until the shipment is in transit.

Best regards,

David Chen
Global Trade Compliance Manager",critical,negative,formal,75,118
8f578598-5dcb-4866-bac5-0e39148d8024,Logistics,employee,"Hi Logistics Team,

I'm reviewing the quarterly freight spend for the Southeast region. While the shipping times have improved, I've noticed a 12% increase in fuel surcharges across our primary carriers. Could you provide a detailed breakdown of these costs or explain if there has been a change in our contract terms?

Thanks,

Julian Vane
Financial Analyst","Dear Mr. Vane,

Thank you for your inquiry regarding the Southeast region's freight expenditures. 

Regarding the 12% increase in fuel surcharges, this is a result of the floating index tied to the national average diesel price, which has risen over the last quarter. Our contract terms remain unchanged; however, the surcharge is adjusted monthly based on these market fluctuations. 

I have attached a detailed cost breakdown spreadsheet for your review, including a comparison of the current rates against the previous quarter's averages. Please let me know if you would like to schedule a brief call to discuss these figures further.

Sincerely,

Amara Okafor
Logistics Analyst",medium,neutral,formal,57,105
9e121a1c-f876-444a-a903-e08d8291e853,Logistics,employee,"Dear Logistics Support,

Regarding Ticket #88210, we have received the replacement pallets for the damaged electronics shipment. While we appreciate the quick turnaround on the replacements, the packaging on the second batch is significantly thinner than the first, and we are concerned about fragility during internal distribution. However, the items themselves are in perfect working order.

Could you confirm if there has been a change in packaging standards?

Best,

Kevin Zhang
Operations Supervisor","Dear Mr. Zhang,

Thank you for the update regarding Ticket #88210. I am glad to hear that the replacement electronics arrived in working order and that the turnaround time was satisfactory.

Regarding your concern about the packaging, we recently transitioned to a new sustainable, reinforced polymer wrap. While it appears thinner than the previous corrugated materials, it is designed to provide equivalent impact resistance. That said, your feedback is invaluable, and I have shared your concerns with our Packaging Quality team to ensure the protection levels are sufficient for internal distribution.

We will monitor the next few shipments closely to ensure no damage occurs.

Best regards,

Samantha Reed
Supply Chain Manager",medium,mixed,formal,73,111
06ddbf69-af9f-427b-b437-b8fd17a4f07f,Logistics,employee,"Attention Logistics Team,

We have a critical discrepancy in the inventory count for the SKU-772 (Lithium-Ion Battery Packs) at the East Coast Distribution Center. The system shows 450 units, but the physical count is only 310. We need to resolve this immediately as we have several backorders pending.

Please investigate the manifests for the last three incoming shipments and report back.

Regards,

Linda Holloway
Inventory Control Manager","Dear Ms. Holloway,

I have received your notification regarding the inventory discrepancy for SKU-772. I understand the urgency given the pending backorders.

I have initiated a full audit of the manifests for the last three shipments arriving at the East Coast Distribution Center. Preliminary checks suggest a potential miscount during the offloading of shipment #TRK-5512 on the 14th. Our team is currently conducting a physical wall-to-wall count of the overflow area to see if the missing units were misplaced.

I expect to have a final reconciliation report on your desk by 4:00 PM today. I will notify you immediately if we locate the missing units before then.

Sincerely,

Robert Sterling
Warehouse Operations Lead",high,negative,formal,67,113
a0c4c28a-6d94-4f87-8bf3-792df2e69361,Customer Support,candidate,"To: Support@CloudStream.io
Subject: ABSOLUTELY RIDICULOUS BILLING ERROR - Account #88219

I just looked at my statement and you people charged me $299 for a 'Premium Enterprise' plan that I NEVER signed up for. I am on the Basic plan. This is theft, plain and simple. I want this refunded IMMEDIATELY and I want an explanation as to why your system is stealing from your customers. Fix this now or I'm calling my bank to report fraud.","Dear Mark, please accept my sincerest apologies for this billing error. I have personally reviewed your account (#88219) and confirmed that the upgrade to the Premium Enterprise plan was triggered by a system glitch during our last update. I have already processed a full refund of $299 back to your original payment method, which should appear in your account within 3-5 business days. I have also locked your account to the Basic plan to ensure this does not happen again. We value your business and deeply regret the stress this caused.",critical,negative,angry,76,91
0be4518c-6307-4cbc-be23-6b0ae21be237,Customer Support,candidate,"To: help@SwiftShipLogistics.com
Subject: WHERE IS MY PACKAGE? Order #SS-99012

I paid for overnight shipping because I needed this equipment for a presentation tomorrow. The tracking has not updated in three days and your 'automated bot' is useless. I am beyond frustrated. I spent $50 on shipping for a service you clearly didn't provide. Where is my order, and why is no one telling me the truth?","Hello Sarah, I am very sorry for the lack of communication regarding your shipment. I've looked into Order #SS-99012 and found that the package was delayed at our Memphis hub due to a sorting error. I have upgraded your shipment to a priority courier, and it is now scheduled for delivery by 10:00 AM tomorrow. Additionally, I have issued a full refund for your $50 shipping cost as a gesture of goodwill for the inconvenience. I will personally monitor this shipment until it reaches your door.",high,negative,angry,66,86
c9b714b0-ac9e-4026-98f0-6f396050fc4d,Customer Support,candidate,"To: support@FitLifeApp.net
Subject: App keeps crashing - this is garbage

I've had the FitLife Pro app for two weeks and it crashes every single time I try to sync my heart rate monitor. I paid for the annual subscription thinking this was a professional tool, but it's basically a beta version. I'm tired of restarting my phone just to log a workout. Either fix this bug or give me my money back.","Hi James, I'm sorry to hear that the app has been crashing during your syncs; I can certainly understand how frustrating it is to have your workout data interrupted. Based on your device logs, it looks like there is a compatibility conflict between the latest OS update and our sync module. Our engineering team has just released version 4.2.1 which specifically addresses this crash. Please update your app in the Store and try syncing again. If the issue persists, please let me know and I will be happy to process a full refund for your subscription.",medium,mixed,angry,72,96
227dda6b-a5f9-4d18-8e80-da81b9a8db7c,Customer Support,candidate,"To: contact@HomeSecureSystems.com
Subject: Ticket #44102 - STILL NOT FIXED

I have contacted you three times now about my doorbell camera not recording motion, and every time I get some generic response telling me to 'restart the router.' I HAVE RESTARTED THE ROUTER. This is a security system that I pay a monthly fee for, and it's currently useless. I am disgusted by the level of incompetence in your support department.","Dear Linda, I want to apologize for the repetitive and unhelpful advice you've received so far. It is clear that the standard troubleshooting steps are not working for your specific setup. I have escalated Ticket #44102 to our Senior Technical Tier. I would like to schedule a direct phone call with one of our lead engineers tomorrow between 9 AM and 12 PM to perform a deep-dive diagnostic on your hardware. Please let me know if that window works for you, or suggest a time that does.",high,negative,angry,70,87
f7386953-6985-4d3f-90fe-7ef0a5907c56,Customer Support,candidate,"To: support@GourmetBox.com
Subject: Missing ingredients AGAIN

This is the second month in a row that my 'Chef's Special' box has arrived with missing ingredients. This time it was the saffron and the pine nuts. I can't make the recipes I'm paying for. I love the food when it's all there, but the quality control is a joke. I'm about five minutes away from cancelling my subscription entirely.","Hi Robert, thank you for reaching out, and I am truly sorry that we let you down again with your missing ingredients. While I'm glad to hear you enjoy the meals, it's unacceptable that we've missed items in two consecutive boxes. I have credited your account with $20 to cover the cost of the missing saffron and pine nuts, and I've applied a free 'Bonus Box' to your next delivery. I have also flagged your account for a manual quality check at our packing facility to ensure your future boxes are 100% complete.",low,mixed,angry,67,93
3803c121-7bb9-4742-9faa-70f08a28c474,Technical Issue,manager,"Hi Sarah, the dashboard for the Q3 projections is acting up again. It's just not looking right compared to last time. Can you take a look and fix it before the meeting?","Hi Mark, I can certainly help with that. To make sure I'm looking at the right thing, could you clarify which specific metrics or visualizations are appearing incorrectly? If you could send over a screenshot of the current view versus what you expected to see, I'll get it resolved immediately before your meeting.",high,neutral,ambiguous,32,53
baacfdb1-1233-49bf-938e-641a10139ada,Technical Issue,manager,"Team, we're seeing some weirdness with the API integration for the Nexus project. Some things aren't flowing through. It's getting frustrating because we're on a tight deadline. Please sort it.","Hi James, I'm sorry to hear the Nexus integration is causing frustration. To help us pinpoint the 'weirdness,' could you let us know which specific endpoints are failing or if you're seeing any particular error codes? Once we have those details, we'll prioritize this to ensure we hit your deadline.",critical,negative,ambiguous,30,50
af0eac57-6481-4b6a-9923-c37efd2abb19,Technical Issue,manager,"Hey Leo, I tried to log into the CRM this morning but it didn't really work. I think something might be off with the permissions or maybe the update? No rush, just let me know.","Hi Brenda, I'd be happy to look into your CRM access. To help me troubleshoot, could you let me know if you're receiving a specific 'Access Denied' message or if the page is failing to load entirely? I'll check your permission levels and the recent update logs as soon as you get back to me.",low,positive,ambiguous,35,55
b32797c9-6efd-4f40-ad01-c2021d945810,Technical Issue,manager,"Regarding Ticket #8821—the client says the export is 'broken.' I'm not sure what that means exactly, but they seem annoyed. Can you check if it's a bug or just user error?","Hi David, I'll dive into Ticket #8821 right away. Since 'broken' is a bit vague, I will check the server logs for any failed export requests associated with that client's account over the last 24 hours. I'll update you shortly on whether this is a system bug or if we need to provide the client with further guidance on how to use the tool.",medium,mixed,ambiguous,31,64
d9a39fbf-b9db-4933-a973-524af925f69a,Technical Issue,manager,"Hi Tech Support, the new laptop I got is doing that thing where the screen flickers occasionally. It's mostly fine, but it's a bit distracting. Is there a setting for this?","Hi Karen, thanks for reaching out. To determine if this is a software setting or a hardware issue, could you tell me if the flickering happens only when you're using a specific app (like Chrome or Zoom) or if it happens on the desktop as well? In the meantime, please try updating your graphics drivers via the System Update tool to see if that resolves the issue.",low,neutral,ambiguous,31,67
33ce79d7-4cf2-4a83-a4a3-39d83cd7fe30,HR,vendor,"Hi HR Team, this is Marcus from HealthSync Benefits. We are trying to finalize the open enrollment portal for your staff, but we noticed a discrepancy in the employee headcount. Could you send over the updated roster so we can sync the accounts?","Hi Marcus, I'd be happy to get that roster over to you. To ensure I pull the correct data, could you please specify which employee groups or departments are showing the discrepancy? Once I have those details, I'll send the updated CSV immediately.",high,neutral,missing_info,43,43
127ece51-bdf1-4987-ab9a-44c2cacc36ce,HR,vendor,"Hello, I'm writing from TalentStream Recruitment. We have a few candidates ready for the Senior DevOps role you posted, but the interview calendar link you sent is expired. Please send a new one so we can get these scheduled.","Hello, apologies for the expired link. I will generate a new calendar invite for you right away. Before I do, could you let me know the preferred interview window (dates and times) for these candidates so I can ensure the team's availability is blocked off correctly?",medium,positive,missing_info,39,46
911001b6-3152-435c-b4c3-d3510f48447e,HR,vendor,To the Payroll Department: This is Sarah from TaxCompliance Pro. We are reviewing your Q3 filings and there is a significant error in the state withholding reports. This needs to be fixed immediately to avoid penalties. Please send the corrected logs.,"Hi Sarah, thank you for bringing this to our attention. We want to resolve this as quickly as possible to avoid any penalties. Could you please specify exactly which state reports contain the errors and provide the specific line items or employee IDs that are flagged? This will help us pinpoint the issue in our system.",critical,negative,missing_info,41,56
1590144c-8b2e-43e7-912d-265dfbbba33d,HR,vendor,"Hi there, we've received your request for the custom employee handbook printing. We are ready to go to press, but we need you to confirm the final page count and the paper stock preference before we start the run.","Hi, thanks for the update! We are excited to see the final handbooks. I believe these details were in the initial brief, but I'll double-check with the design team and get back to you by tomorrow morning with the confirmed page count and stock selection.",low,positive,missing_info,39,45
6306ed16-1dcb-4f04-ba8c-ce01ca039296,HR,vendor,"Hello HR, this is Julian from SecureBadge Systems. We are processing the request for the new hire badges, but the request form was submitted without the required security clearance levels for three of the employees. We can't print the badges until this is clarified.","Hi Julian, sorry for the oversight on those forms. I'll get those clearance levels sorted for you. Could you please list the names of the three employees who are missing this information so I can check their files and provide the correct levels?",medium,mixed,missing_info,44,43
aff1a331-9e4b-4e32-a4ff-ac43d350636e,Complaint,candidate,"Hi there, I'm writing regarding my application for the Senior Dev role. Something isn't working right with the portal and it's just not great. Can you look into it? Thanks, Marcus Thorne.","Dear Marcus, thank you for reaching out. I am sorry to hear you are experiencing issues with our application portal. To help me resolve this for you, could you please specify which part of the portal is malfunctioning (e.g., the document upload or the login page) and if you are receiving a specific error message? Once I have those details, I will work with our technical team to fix it immediately.",medium,negative,ambiguous,32,71
3985007d-4c79-4a03-9dde-bcc270a9394c,Complaint,candidate,"Hello, I had my interview on Tuesday with Sarah. It was a nice chat, but I'm a bit confused about the next steps. I saw something on the website about a timeline but it doesn't seem to match. Regards, Elena Gilbert.","Hi Elena, it's great to hear you enjoyed your conversation with Sarah! I apologize for any confusion regarding our hiring timeline. To make sure I give you the most accurate information, could you let me know which page on our website you were referring to? In the meantime, I can confirm that Sarah is currently reviewing notes and we expect to provide an update on your candidacy by next Friday.",low,mixed,ambiguous,41,70
0a57d34b-a3cc-4693-887c-99d526e154ae,Complaint,candidate,URGENT: The link for the technical assessment for Ticket #8821 is acting up. I tried to open it and it's just weird. I need this sorted now because the deadline is tonight. - Jordan Smith,"Hi Jordan, I'm sorry for the frustration caused by the technical assessment link. To resolve this as quickly as possible, could you please describe what happens when you click the link (e.g., is it a 404 error, or is the page blank)? I have gone ahead and extended your deadline by 24 hours to ensure you have plenty of time to complete the test once we get this sorted.",critical,negative,ambiguous,35,69
810c1279-da5f-4a84-8faf-1e7989cdfbc9,Complaint,candidate,"To the HR team, I'm following up on the offer letter sent on October 12th. There are a few things in there that don't feel quite right based on what we discussed. I'm excited about the role though! Best, Liam Vance.","Dear Liam, we are thrilled that you are excited about joining the team! I want to make sure your offer letter perfectly reflects our verbal agreements. Could you please list the specific sections or terms that feel incorrect? Once you provide those details, I will review them with the hiring manager and send over a revised version for your signature.",high,positive,ambiguous,41,60
71763c06-d248-4a8c-93f6-f335767b9239,Complaint,candidate,"Hi, I'm just emailing about the onboarding documents. I think some of the instructions are a bit off. Not sure if it's just me. Thanks, Chloe Zhang.","Hi Chloe, thank you for bringing this to our attention. We want the onboarding process to be as seamless as possible, so we appreciate your feedback. Could you please let me know which specific instruction or document is unclear? I'll be happy to clarify the steps for you or update our guide to help future hires.",low,neutral,ambiguous,27,56
8b0de4bb-f903-4895-8a8d-71bedefaf6c4,Technical Issue,manager,"Hi Marcus,

I'm writing to you because I've just come out of the Q3 planning session and it looks like the current state of the Client Portal (v4.2) is going to be a major blocker for our onboarding goals. Several of my account managers have reported that the API integration for the new 'FastTrack' module is timing out consistently when attempting to sync large datasets from the legacy CRM.

We've tried to troubleshoot this internally by reducing the batch size, but we are still seeing 504 Gateway Timeout errors across the board. This is particularly frustrating because we promised the Enterprise team a seamless transition by Friday. If we can't get the sync stability sorted, we're looking at a manual data entry nightmare for about 15 different accounts. Can you look into the load balancer settings or the database query optimization for the /sync endpoint? Let me know what the roadmap for a fix looks like.","Hi Sarah,

Thank you for bringing this to my attention. I completely understand the pressure regarding the Q3 onboarding goals and the FastTrack module rollout.

I've just reviewed the logs for the /sync endpoint and I can confirm we are seeing a spike in 504 errors during the larger payload transfers. It appears the current timeout threshold on the load balancer is too aggressive for the legacy CRM's response time. 

Here is the plan: I have tasked the DevOps team with increasing the timeout limit immediately as a stopgap. Simultaneously, my team is optimizing the indexing on the sync table to reduce the query execution time. We expect to have a patch deployed to the staging environment by tomorrow morning and pushed to production by Thursday afternoon, which should keep you on track for your Friday deadline. I'll send you a confirmation email as soon as the deployment is live.",high,negative,long,156,150
b13963b3-b68e-436c-b561-282611681182,Technical Issue,manager,"Hello Julian,

I wanted to reach out regarding the internal HR Dashboard. Overall, the team is really impressed with the new visualization tools you've implemented; the heat maps for employee turnover are exactly what the VP was looking for. It's a huge step up from the old spreadsheets we were using.

However, we've noticed a persistent bug in the 'Departmental Filter' section. When a user selects multiple departments (e.g., Sales and Marketing) and then tries to export the filtered view to PDF, the resulting document only contains data for the first selected department. It seems the export function isn't respecting the array of selected filters, even though the on-screen dashboard updates correctly. Since this is for a monthly report that isn't due until the 15th, there's no immediate rush, but we'd love to have this polished before the next reporting cycle. Could you add this to the backlog?","Hi Elena,

I'm thrilled to hear that the VP and the rest of the team are finding the new heat maps useful! We put a lot of work into the visualization logic, so it's great to know it's hitting the mark.

Regarding the PDF export issue: thank you for the detailed description. It sounds like the export service is only pulling the first index of the filter array rather than iterating through the full selection. I have opened ticket #HR-882 to track this. Since you mentioned the deadline is the 15th, I've scheduled this for our next sprint starting Monday. I'll make sure the fix is tested and deployed by the end of next week so your monthly reports are perfectly accurate. I'll keep you posted on the progress!",low,positive,long,148,129
06fea85a-d9ec-47c4-8e0a-d0d4398b13c4,Technical Issue,manager,"Team,

We have a critical situation with the Payment Gateway in the EMEA region. As of 08:00 GMT this morning, we are seeing a 40% failure rate on all credit card transactions processed through the Stripe bridge. The error logs are showing 'Invalid API Key' and 'Authentication Failed,' which is baffling because we haven't touched the environment variables in three months.

This is currently affecting our highest-value region and we are losing revenue every minute this persists. I've already checked the Stripe dashboard and our account status is active. I suspect there might have been an automated secret rotation in our vault that failed to propagate to the production pods. We need an immediate war room to diagnose this. Please drop everything and join the bridge call now. I need a root cause analysis and a restoration of service immediately.","Hi David,

I am joining the bridge call right now. I have already alerted the Security and Infrastructure teams to join as well.

Preliminary check: I can see that the secret rotation script ran at 07:55 GMT and encountered a permission error when attempting to update the production Kubernetes secrets. This matches the 'Authentication Failed' errors you're seeing. We are currently manually rolling back to the previous known-good API keys to restore service immediately while we investigate why the rotation script failed. We expect services to be restored within the next 10-15 minutes. I will provide a full post-mortem and a permanent fix for the rotation logic by the end of the day.",critical,negative,long,140,113
36246356-7dd6-479d-8de3-012592628740,Technical Issue,manager,"Hi Kevin,

I'm writing to get some clarity on the current performance of the Data Warehouse. Some of the analysts are reporting that the nightly ETL jobs are taking significantly longer to complete—sometimes stretching into the following business day. This is creating a bit of a mixed bag for us; the data quality is higher than ever, which is fantastic, but the latency is starting to impact the morning briefings.

I've noticed that the 'Global Sales' table is taking nearly 6 hours to refresh. I'm not sure if this is due to the increased volume of data from the new APAC expansion or if there's an inefficiency in the new SQL views we implemented last month. Could you run a performance audit on the long-running queries? We don't need an overnight overhaul, but we do need to find a way to get these jobs finished by 6:00 AM so the team has their reports ready for the start of the day.","Hi Maya,

Thank you for the feedback. I'm glad to hear the data quality has improved, though I apologize for the latency issues affecting the morning briefings.

I've performed an initial scan of the ETL logs and you're correct—the 'Global Sales' table is the primary bottleneck. The increase in APAC data volume has pushed the current join logic past its efficiency threshold. To resolve this, I'm going to implement incremental loading for that specific table instead of a full refresh every night. This should reduce the processing time from 6 hours to under 90 minutes. I'll implement this change tonight and monitor the run. I'll send you a confirmation tomorrow morning to let you know if the 6:00 AM target was met.",medium,mixed,long,161,122
0809399e-a6ea-4483-a009-7563fefa4533,Technical Issue,manager,"Hello Sarah,

I am reviewing the documentation for the new API v3 rollout and I've found several discrepancies between the Swagger docs and the actual behavior of the endpoints. Specifically, the /user/profile endpoint is returning a 403 Forbidden error when requesting a public profile, despite the documentation stating that public profiles are accessible without an OAuth token.

Additionally, the rate limiting headers are not appearing in the response as described in the 'Limits' section of the guide. Since we are planning to open the Beta to third-party developers next month, we cannot have the documentation be misleading. It makes the product look unpolished. Can you coordinate with the technical writing team and the backend devs to ensure the docs are synced with the current build? I'd like a status update on this by the end of the week.","Hi James,

Thank you for catching these discrepancies. You're absolutely right that having accurate documentation is vital for a successful Beta launch, and I apologize for the oversight.

I've investigated the /user/profile issue and found that a recent security patch accidentally tightened the permissions for all profile requests, overriding the 'public' flag. I've already submitted a PR to fix the permission logic. Regarding the rate limiting headers, it appears they were disabled in the current build to improve latency during internal testing and were never re-enabled. 

I have scheduled a sync meeting with the technical writing team for tomorrow morning. We will perform a full audit of the v3 endpoints against the Swagger docs to ensure total alignment. I will provide you with a comprehensive status update and a link to the updated documentation by Friday afternoon.",medium,neutral,long,138,137
